timestamp_ms,left_arm_upper_arm_ax,left_arm_upper_arm_ay,left_arm_upper_arm_az,left_arm_upper_arm_gx,left_arm_upper_arm_gy,left_arm_upper_arm_gz,left_arm_forearm_ax,left_arm_forearm_ay,left_arm_forearm_az,left_arm_forearm_gx,left_arm_forearm_gy,left_arm_forearm_gz,right_arm_upper_arm_ax,right_arm_upper_arm_ay,right_arm_upper_arm_az,right_arm_upper_arm_gx,right_arm_upper_arm_gy,right_arm_upper_arm_gz,right_arm_forearm_ax,right_arm_forearm_ay,right_arm_forearm_az,right_arm_forearm_gx,right_arm_forearm_gy,right_arm_forearm_gz,left_leg_thigh_ax,left_leg_thigh_ay,left_leg_thigh_az,left_leg_thigh_gx,left_leg_thigh_gy,left_leg_thigh_gz,left_leg_shin_ax,left_leg_shin_ay,left_leg_shin_az,left_leg_shin_gx,left_leg_shin_gy,left_leg_shin_gz,right_leg_thigh_ax,right_leg_thigh_ay,right_leg_thigh_az,right_leg_thigh_gx,right_leg_thigh_gy,right_leg_thigh_gz,right_leg_shin_ax,right_leg_shin_ay,right_leg_shin_az,right_leg_shin_gx,right_leg_shin_gy,right_leg_shin_gz
1774684299021,8.298542,3.856341,11.697830,-0.073011,0.046604,0.005889,-13.911030,-8.918401,0.286107,0.066243,0.073304,0.048656,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.048700,-1.601721,-11.341330,-0.088865,0.043886,-0.014975,3.934392,-9.771455,-9.096291,-0.049029,-0.200167,0.046338,9.041224,3.447172,-8.437884,-0.323779,-0.211571,0.284129,12.725180,2.154542,-12.384970,-0.607161,0.125557,0.359058
1774684299095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.861658,5.964196,-9.137471,0.151670,-0.159744,0.016334,-1.277068,8.910979,-1.072363,-0.146661,0.065097,0.171362,-10.173200,-1.673547,-11.164160,-0.116044,0.068934,0.010872,4.209725,-9.668505,-8.959821,-0.032775,-0.097845,0.053532,9.022070,3.454354,-8.363665,-0.324045,-0.210505,0.284662,12.749120,2.192849,-12.396940,-0.605563,0.126090,0.361190
1774684299126,8.303331,3.839581,11.642760,-0.073277,0.047137,0.006155,-13.899060,-8.894459,0.173580,0.067042,0.072504,0.049722,-8.801804,5.971378,-9.099164,0.162062,-0.151217,0.021397,-1.174116,9.428126,-1.443464,-0.044606,0.062965,0.180955,-10.264180,-1.874660,-11.075580,-0.068614,0.082790,0.017800,3.982276,-9.776243,-8.756314,-0.061020,-0.095980,0.049002,9.031647,3.454354,-8.442673,-0.324311,-0.212371,0.285461,12.741940,2.142571,-12.370600,-0.606895,0.125824,0.360923
1774684299162,8.281783,3.853946,11.580510,-0.072478,0.046871,0.006688,-13.915820,-8.884882,0.207098,0.068108,0.074636,0.049988,-8.923907,5.868428,-9.271546,0.049349,-0.158945,-0.009513,-1.348894,9.179130,-1.376427,-0.256710,0.071492,0.160970,-10.331220,-1.735796,-11.039660,-0.040369,0.085455,0.022596,4.157053,-9.893559,-8.746737,-0.062885,-0.078660,0.035679,9.029253,3.466325,-8.370847,-0.322446,-0.210505,0.285461,12.763490,2.156936,-12.368210,-0.607428,0.126623,0.361723
1774684299213,8.336850,3.841975,11.697830,-0.071145,0.046604,0.007754,-13.930180,-8.923189,0.192733,0.067575,0.074103,0.050788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.460510,-1.568202,-11.130640,-0.048363,0.052946,0.015668,3.852989,-9.934261,-8.701247,-0.051694,0.008474,-0.000027,9.010099,3.461537,-8.339723,-0.324311,-0.211571,0.284395,12.777850,2.185667,-12.399330,-0.606362,0.125824,0.360657
1774684299249,8.317697,3.841975,11.649950,-0.071945,0.047937,0.007221,-13.913420,-8.884882,0.202310,0.066776,0.073037,0.050255,-8.914330,5.633796,-9.101558,0.129554,-0.163475,0.017933,-1.296221,8.968440,-1.292629,-0.083509,0.064564,0.194011,-10.091800,-1.886631,-11.228810,-0.146954,-0.005676,0.010872,4.080438,-9.742724,-8.775468,-0.058888,-0.067735,-0.016281,9.005311,3.449566,-8.358876,-0.323779,-0.212104,0.284662,12.761100,2.137783,-12.416090,-0.606628,0.125291,0.359858
1774684299294,8.262630,3.849158,11.642760,-0.070346,0.048736,0.006688,-13.930180,-8.882488,0.219069,0.066509,0.074103,0.050521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.079830,-1.989582,-11.269510,-0.097659,-0.004876,0.002345,4.106774,-9.812157,-8.770679,-0.039703,-0.058942,-0.006955,8.981369,3.418441,-8.397183,-0.324045,-0.210505,0.284129,12.782640,2.159331,-12.361020,-0.606628,0.125557,0.359591
1774684299348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.835322,5.760689,-9.173384,0.140745,-0.148553,0.016334,-1.387201,8.942103,-1.371638,-0.158119,0.065630,0.156707,-10.161230,-1.867477,-11.231200,-0.025980,0.015375,-0.006182,4.283945,-9.776243,-8.849688,-0.005596,0.034054,0.033814,9.005311,3.447172,-8.361270,-0.325111,-0.211571,0.285461,12.782640,2.161725,-12.404120,-0.606362,0.126357,0.360923
1774684299381,8.334455,3.841975,11.688250,-0.071945,0.046338,0.006422,-13.906240,-8.868123,0.235829,0.067042,0.074636,0.049988,-8.799409,5.686469,-9.046492,0.174853,-0.152017,0.000080,-1.090319,9.119275,-1.311783,-0.147460,0.074689,0.149512,-10.197140,-1.850718,-11.257540,0.014522,0.049216,-0.022170,4.233667,-9.790608,-8.698853,0.042900,0.112394,0.062059,9.010099,3.413653,-8.433096,-0.324045,-0.212371,0.284129,12.734760,2.149754,-12.332290,-0.606362,0.126357,0.359858
1774684299442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.859264,6.174886,-9.041703,0.173254,-0.173600,0.031789,-1.202847,9.660364,-1.038844,-0.474410,0.146368,0.097818,-10.163630,-1.867477,-11.240780,0.069680,0.030297,-0.077594,4.362954,-9.769061,-8.636604,0.047164,0.511288,0.054865,9.007705,3.435201,-8.447461,-0.325644,-0.210239,0.285994,12.749120,2.140177,-12.373000,-0.607161,0.125824,0.359858
1774684299483,8.265023,3.880283,11.688250,-0.071412,0.046604,0.006422,-13.901450,-8.932766,0.187945,0.067042,0.074370,0.049988,-9.002916,6.694427,-8.572439,-0.193132,-0.259934,0.135176,-1.686476,9.930909,-0.339737,-1.346275,0.271072,0.022409,-9.933782,-1.288080,-11.346120,0.072078,0.066536,-0.172987,4.180995,-9.802580,-7.571184,0.301103,0.040982,-0.074103,8.983763,3.454354,-8.361270,-0.324578,-0.212104,0.285195,12.737150,2.154542,-12.370600,-0.607694,0.126889,0.361190
1774684299539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.321640,-3.040636,-10.682930,-0.308430,-0.263078,-0.720568,4.652652,-9.666110,-6.884048,0.422876,0.439610,-0.048523,9.029253,3.439989,-8.392395,-0.324844,-0.212104,0.285195,12.770670,2.178484,-12.430460,-0.606895,0.124225,0.360923
1774684299584,8.305725,3.868312,11.719380,-0.072478,0.047670,0.007221,-13.934970,-8.882488,0.240617,0.066243,0.073837,0.049455,-8.581536,6.634573,-7.835025,-0.424688,-0.467775,0.164221,-1.260308,9.801622,0.416831,-1.422217,0.127715,0.160437,-9.967301,-3.191471,-10.307040,-0.313760,-0.324898,-0.723232,3.908056,-10.010880,-6.515341,0.488426,0.491304,-0.133791,8.990946,3.437595,-8.361270,-0.325644,-0.211838,0.284662,12.751520,2.176090,-12.394540,-0.608227,0.126357,0.360923
1774684299624,8.336850,3.834793,11.628400,-0.072211,0.047670,0.006955,-13.920610,-8.904036,0.166397,0.067042,0.074370,0.049988,-9.623014,7.036798,-8.522161,-0.673830,-0.484562,0.437078,-1.930684,9.674729,0.091219,-1.464051,0.059235,0.231050,-10.343190,-3.055001,-10.709260,0.220498,-0.246291,-0.861526,4.722084,-10.018060,-6.709271,0.848417,-0.252393,-0.304327,9.005311,3.425624,-8.406760,-0.324045,-0.211038,0.284662,12.708420,2.116235,-12.413700,-0.606096,0.125557,0.360657
1774684299680,8.300937,3.839581,11.716980,-0.072211,0.047670,0.006955,-13.932580,-8.877700,0.171185,0.066243,0.073570,0.049722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.506000,-3.014300,-10.637440,0.106185,-0.290524,-0.977971,5.952703,-10.358040,-6.848135,0.926224,-0.179915,-0.347227,9.000523,3.437595,-8.401972,-0.325644,-0.210239,0.283330,12.741940,2.137783,-12.416090,-0.605829,0.125824,0.360657
1774684299713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.409154,6.399940,-7.993042,-0.764428,-0.687606,0.368598,-1.169328,9.722613,0.158257,-1.287653,-0.058542,0.486587,-10.008000,-3.421314,-10.704480,-0.167472,-0.453866,-1.163162,4.650258,-9.292615,-6.527312,0.985911,0.464391,-0.425567,8.998128,3.459143,-8.394789,-0.324045,-0.212104,0.285195,12.710820,2.161725,-12.396940,-0.606895,0.125291,0.359591
1774684299778,8.284178,3.839581,11.676280,-0.070613,0.047670,0.007221,-13.944550,-8.906430,0.262165,0.066509,0.073570,0.049988,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.569863,-4.683059,-11.252750,-0.268194,-0.300916,-1.330234,4.827429,-10.104250,-6.498582,0.992839,0.259215,-0.507904,9.026858,3.423230,-8.433096,-0.324578,-0.211305,0.284662,12.746730,2.190455,-12.416090,-0.605296,0.125291,0.361456
1774684299911,8.322485,3.865917,11.700220,-0.071145,0.046871,0.007488,-13.908640,-8.923189,0.238223,0.067575,0.075968,0.049988,-8.394789,8.296148,-7.542933,-0.493702,-0.545049,0.975599,-1.243549,11.245330,0.380917,-1.311368,-0.228545,0.860700,-8.961736,-5.310339,-10.828970,0.001998,-0.078953,-1.179683,3.244862,-8.861659,-5.033330,0.997103,0.213916,-0.620884,8.995734,3.432806,-8.449856,-0.325377,-0.211038,0.283862,12.746730,2.192849,-12.380180,-0.607161,0.126357,0.359858
1774684299946,8.265023,3.865917,11.671490,-0.071678,0.048203,0.005889,-13.899060,-8.853758,0.185551,0.067042,0.075436,0.049455,-8.734766,9.371145,-6.963536,-0.000480,-0.543717,1.726757,-1.648168,10.661140,0.900459,-2.133139,0.147700,1.732566,-8.624154,-6.653487,-10.407590,-0.656697,-0.335023,-1.745116,4.604768,-8.861659,-3.872143,1.092496,-0.369104,-1.150612,8.998128,3.411259,-8.459433,-0.324311,-0.211838,0.284928,12.765880,2.125812,-12.418480,-0.606628,0.125024,0.359591
1774684300001,8.312908,3.858735,11.597270,-0.072478,0.047404,0.007221,-13.908640,-8.889670,0.161609,0.067841,0.074903,0.051587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.164467,-7.802703,-10.211270,-0.675882,-0.393379,-1.492510,7.243178,-8.622239,-3.702154,1.321654,-0.562289,-1.047491,8.981369,3.428018,-8.404366,-0.325111,-0.209972,0.284129,12.751520,2.166513,-12.387360,-0.606895,0.126090,0.360923
1774684300036,8.296148,3.858735,11.681070,-0.071945,0.046338,0.006688,-13.875120,-8.865728,0.247800,0.068374,0.075436,0.050521,-7.516118,10.671200,-7.399281,-0.582967,-0.093662,1.588463,-0.391213,12.217370,0.981862,-1.181868,0.004876,2.237512,-6.991308,-8.128315,-10.160990,-0.373714,-0.284129,-1.625208,6.450697,-7.930314,-3.644693,1.325917,-0.083989,-0.957959,9.055589,3.437595,-8.401972,-0.324844,-0.210505,0.284662,12.801800,2.178484,-12.339480,-0.605829,0.126357,0.361190
1774684300098,8.308119,3.868312,11.645160,-0.071945,0.047670,0.005889,-13.891880,-8.906430,0.235829,0.067841,0.074103,0.050788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.164467,-7.807492,-10.285490,-0.137095,-0.107997,-1.657183,6.261556,-7.707654,-3.441186,1.438897,-0.310482,-0.839650,9.010099,3.439989,-8.354088,-0.324844,-0.210505,0.284129,12.770670,2.207215,-12.382570,-0.606362,0.126357,0.360657
1774684300129,8.332062,3.870706,11.628400,-0.071678,0.047404,0.007221,-13.889480,-8.877700,0.219069,0.066776,0.074636,0.050255,-7.834547,9.993637,-7.523779,-0.238431,-0.038237,1.655345,0.360567,12.191040,0.881306,-0.930860,0.025927,2.264425,-7.216363,-7.541735,-10.067620,-0.188522,-0.236432,-1.561523,6.204095,-6.575196,-3.402879,1.378410,-0.333131,-0.854039,9.034041,3.466325,-8.413942,-0.323246,-0.210772,0.285728,12.720390,2.195244,-12.356240,-0.606096,0.126357,0.360657
1774684300178,8.324879,3.834793,11.616430,-0.072211,0.046071,0.006422,-13.889480,-8.904036,0.164003,0.068108,0.075169,0.050255,-6.654205,10.826820,-7.590816,0.480219,0.144289,1.625767,1.433169,12.073720,1.302685,-0.649742,0.034720,2.500244,-6.462190,-7.469909,-9.777920,-0.266596,-0.294787,-1.603891,7.133045,-7.054036,-3.594415,1.508444,-0.267582,-0.808740,9.000523,3.461537,-8.320569,-0.325111,-0.212371,0.285994,12.751520,2.144965,-12.404120,-0.607161,0.125291,0.359591
1774684300242,8.324879,3.832399,11.616430,-0.072211,0.047137,0.005622,-13.908640,-8.899247,0.219069,0.065976,0.074370,0.050521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-5.061582,-9.155427,-10.213660,-0.596210,-0.421624,-1.632935,6.735608,-5.399643,-3.601598,1.491124,-0.480485,-0.853506,8.993340,3.439989,-8.368453,-0.325111,-0.211305,0.284662,12.727580,2.147360,-12.404120,-0.606096,0.125291,0.360391
1774684300275,8.303331,3.873100,11.721770,-0.070879,0.046071,0.005889,-13.915820,-8.887277,0.228646,0.066509,0.074903,0.050255,-6.216066,13.005540,-7.293936,-0.064964,0.406755,1.172515,3.104322,13.957960,1.791102,-0.830670,0.464791,2.489053,-4.451060,-9.215282,-10.326190,-0.474703,-0.521281,-1.351018,9.029253,-3.922421,-3.175430,1.440763,-0.475689,-0.874024,9.014888,3.485479,-8.411549,-0.324045,-0.212104,0.285195,12.739550,2.166513,-12.363420,-0.607694,0.125557,0.360124
1774684300362,8.308119,3.889859,11.602060,-0.073277,0.045538,0.007221,-13.927790,-8.882488,0.154426,0.068108,0.075702,0.049988,-5.133887,13.455650,-7.614759,-0.305313,0.498152,1.220744,3.183331,13.929230,2.439931,-1.173074,0.624934,2.498112,-3.830962,-9.344569,-10.678140,0.093129,-0.355541,-1.147441,8.916725,-2.442804,-3.046143,1.352830,-0.194304,-0.939040,8.995734,3.454354,-8.327751,-0.324578,-0.210772,0.284129,12.765880,2.149754,-12.444820,-0.606362,0.126623,0.359591
1774684300396,8.312908,3.841975,11.666710,-0.071412,0.047670,0.006688,-13.934970,-8.868123,0.192733,0.066243,0.075968,0.049455,-5.186559,13.800420,-7.791930,-0.102801,0.479499,1.191434,4.500142,13.989080,2.875676,-1.123779,0.605216,2.488253,-3.225229,-9.153033,-10.472240,0.213037,-0.313173,-0.999554,8.239166,-1.810735,-3.003047,1.241449,0.124651,-0.718409,9.019676,3.451960,-8.421125,-0.325377,-0.210505,0.284662,12.756310,2.176090,-12.363420,-0.607161,0.125557,0.360124
1774684300482,8.327273,3.880283,11.697830,-0.071678,0.046338,0.006688,-13.906240,-8.901642,0.190339,0.065976,0.075169,0.050521,-5.045301,14.339110,-7.870938,-0.132379,0.635380,1.191967,5.366843,14.417640,3.694493,-1.362529,0.555654,2.359818,-2.504574,-9.325416,-10.213660,0.148286,-0.276668,-1.081891,7.197689,-1.351048,-2.914462,1.087167,0.054039,-0.582514,9.038830,3.442383,-8.428308,-0.324844,-0.210772,0.284395,12.751520,2.144965,-12.425670,-0.606096,0.126090,0.360657
1774684300521,8.315302,3.885071,11.609240,-0.072744,0.047937,0.006955,-13.901450,-8.901642,0.173580,0.067042,0.072771,0.049189,-4.401261,15.397350,-7.056910,-0.209120,0.534923,1.231670,5.453034,13.495880,4.360081,-1.383846,0.792806,2.181821,-1.652239,-8.935161,-9.986216,0.081404,-0.384319,-0.876715,8.907148,-0.434069,-3.240073,1.094628,-0.184978,-0.585978,9.050800,3.430412,-8.466615,-0.324311,-0.211838,0.284129,12.751520,2.171302,-12.401730,-0.607428,0.126623,0.360391
