timestamp_ms,left_arm_upper_arm_ax,left_arm_upper_arm_ay,left_arm_upper_arm_az,left_arm_upper_arm_gx,left_arm_upper_arm_gy,left_arm_upper_arm_gz,left_arm_forearm_ax,left_arm_forearm_ay,left_arm_forearm_az,left_arm_forearm_gx,left_arm_forearm_gy,left_arm_forearm_gz,right_arm_upper_arm_ax,right_arm_upper_arm_ay,right_arm_upper_arm_az,right_arm_upper_arm_gx,right_arm_upper_arm_gy,right_arm_upper_arm_gz,right_arm_forearm_ax,right_arm_forearm_ay,right_arm_forearm_az,right_arm_forearm_gx,right_arm_forearm_gy,right_arm_forearm_gz,left_leg_thigh_ax,left_leg_thigh_ay,left_leg_thigh_az,left_leg_thigh_gx,left_leg_thigh_gy,left_leg_thigh_gz,left_leg_shin_ax,left_leg_shin_ay,left_leg_shin_az,left_leg_shin_gx,left_leg_shin_gy,left_leg_shin_gz,right_leg_thigh_ax,right_leg_thigh_ay,right_leg_thigh_az,right_leg_thigh_gx,right_leg_thigh_gy,right_leg_thigh_gz,right_leg_shin_ax,right_leg_shin_ay,right_leg_shin_az,right_leg_shin_gx,right_leg_shin_gy,right_leg_shin_gz
1774680061730,18.361370,3.925772,4.766616,0.083136,0.386344,0.288073,-11.981300,-13.766660,-1.768118,0.035066,0.137788,-0.405929,-8.794621,4.158968,-9.041703,0.850868,0.065150,-0.269314,16.847040,5.544732,2.193328,-0.504520,0.512754,0.494048,-9.677603,-0.490811,-13.644560,-0.006795,-0.011005,0.028192,-7.517076,0.935415,-12.503240,-0.021051,0.043380,0.029284,-9.967780,-0.038068,-11.175420,-0.016041,0.011351,0.000107,-4.765898,-0.395522,-11.121070,0.025181,-0.020971,0.018146
1774680061785,18.078859,4.251384,4.730703,0.074077,0.373820,0.282743,-11.586260,-14.030020,-1.775301,-0.017160,0.149512,-0.384878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.802101,-0.588974,-13.754690,-0.012391,0.002851,0.027659,-7.464403,0.849223,-12.565490,-0.023449,0.032988,0.028218,-9.915108,-0.090740,-11.268790,-0.018439,0.003091,0.008367,-4.727591,-0.400311,-11.195290,0.021983,-0.020704,0.020278
1774680061825,17.863380,4.591361,4.565503,-0.012257,0.305872,0.241442,-11.047560,-14.085090,-1.643619,-0.045938,0.113273,-0.273764,-8.653362,4.685692,-8.840590,0.544170,-0.027845,-0.211225,16.176661,4.656483,2.427960,-0.341978,0.284129,0.362682,-9.629719,-0.620098,-13.661310,-0.024381,-0.008607,0.027659,-7.495527,0.887531,-12.543940,-0.030377,0.032988,0.027419,-9.951021,-0.004549,-11.268790,-0.012577,0.000426,0.012897,-4.780263,-0.426647,-11.207260,0.027845,-0.021504,0.024541
1774680061870,17.626350,4.301662,4.634935,-0.241681,0.181967,0.079699,-10.932640,-13.824120,-1.971625,0.131259,0.131926,0.081964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.761399,-0.600945,-13.807360,-0.017720,0.027099,0.026593,-7.466797,1.002452,-12.596610,-0.015188,0.006875,0.032215,-9.905531,0.021787,-11.228090,-0.004050,-0.027819,0.004636,-4.694072,-0.385945,-11.149800,0.039037,-0.020438,0.027206
1774680061916,17.844219,3.590584,4.232709,-0.413816,0.045272,0.033867,-11.174460,-13.994110,-2.153584,0.240243,0.210266,0.266356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.739852,-0.572214,-13.644560,-0.031576,0.031363,0.021264,-7.445250,0.818099,-12.433810,-0.030643,-0.005649,0.027685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774680061949,17.951960,3.197935,4.280593,-0.352530,0.010898,0.019478,-11.365990,-13.718780,-1.974019,0.271952,0.163901,0.268221,-8.378030,4.218823,-9.290700,0.146341,-0.092063,0.006742,16.282009,4.697185,2.427960,-0.103760,-0.042821,0.162835,-9.596200,-0.519542,-13.759480,-0.028112,0.036159,0.008740,-7.521864,0.966539,-12.589430,-0.015455,-0.010712,0.028485,-9.807368,0.139103,-11.268790,-0.022170,-0.022489,0.009433,-4.667735,-0.345244,-11.214440,0.024648,-0.033494,0.027472
1774680062013,17.635929,3.660016,4.622964,-0.138827,-0.017080,-0.029551,-11.191220,-13.663710,-1.583764,-0.030750,0.069840,0.166965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.703938,-0.521936,-13.563150,-0.062219,0.040422,0.003411,-7.560171,0.820493,-12.378740,-0.054358,-0.019239,0.019159,-9.922291,0.127132,-11.144290,-0.052013,-0.012630,0.006502,-4.732379,-0.268629,-11.188100,0.003064,-0.041488,0.025074
1774680062077,17.887320,3.662410,5.173630,-0.112714,-0.001359,-0.193958,-11.727520,-14.106640,-1.535880,0.153109,-0.035679,0.138720,-8.859264,3.768713,-9.501390,0.173254,-0.106452,0.102668,17.196590,5.187996,2.289096,-0.175972,0.042447,0.174560,-9.780553,-0.608127,-13.457810,-0.084335,0.021504,-0.003784,-7.457220,0.856406,-12.220720,-0.079672,-0.022703,0.015961,-9.998905,-0.085952,-11.050920,-0.102641,0.000426,0.004104,-4.849695,-0.275812,-10.965440,-0.037172,-0.027099,0.018679
1774680062114,18.617550,3.408625,5.439387,-0.081804,0.007434,-0.178770,-12.498450,-13.943830,-1.648408,0.125664,-0.043140,0.104347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.763794,-0.447716,-13.311760,-0.092063,0.012977,0.006342,-7.471585,0.925838,-12.165660,-0.077274,-0.011245,0.019958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774680062148,18.330250,3.413413,5.511213,-0.132698,0.062326,-0.174240,-12.278180,-13.984530,-1.576582,0.169630,0.017347,0.042261,-8.600690,3.376064,-9.463082,0.110635,-0.181328,-0.018040,17.273211,5.305312,2.073618,-0.068055,0.122386,0.236912,-10.005610,-0.404620,-13.333310,-0.086467,0.027099,0.009539,-7.576930,0.822887,-12.141720,-0.082870,0.005009,0.022623,-9.994117,-0.102711,-11.089220,-0.095980,-0.007035,0.004104,-4.782658,-0.299754,-10.984600,-0.041968,-0.022836,0.020811
1774680062192,18.684589,2.755008,5.326859,-0.192919,0.190760,-0.054865,-12.845610,-13.141770,-1.693898,0.198941,0.090624,-0.157053,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.917023,-0.414197,-13.019670,-0.055291,0.000453,0.032455,-7.404548,0.779791,-11.837650,-0.045832,0.063898,0.043940,-9.929473,-0.155384,-11.129930,-0.056543,-0.008367,0.010232,-4.773081,-0.271024,-11.133040,-0.018253,-0.004183,0.019745
1774680062259,18.461929,2.292927,5.353196,-0.158812,0.240056,0.020544,-12.785760,-13.280640,-1.978808,0.112874,0.069040,-0.212477,-8.751525,3.093548,-10.054450,0.229477,-0.105119,-0.201099,17.960340,5.556703,1.683363,-0.065390,0.242827,0.303527,-9.766188,-0.035913,-11.712430,-0.025714,-0.059235,0.078553,-7.131609,0.645716,-11.234310,-0.033041,0.173680,0.066855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774680062307,18.622339,1.615368,5.855978,-0.233688,0.477741,0.367478,-13.111370,-13.687650,-2.807202,0.061979,0.442354,-0.739806,-8.265502,0.869335,-10.921150,0.854066,0.218100,-0.580808,19.126320,5.669230,1.118332,-0.536496,0.532205,0.476728,-11.106940,-0.007183,-11.710040,-0.011325,-0.025660,0.118256,-7.639179,0.784580,-11.337260,0.024781,0.369797,0.125477,-10.065940,0.165439,-10.845020,0.051640,0.041994,0.023022,-4.911944,0.102472,-10.984600,0.087799,0.036052,0.043993
1774680062354,18.868940,3.075831,4.723520,-0.066083,0.415388,0.621950,-12.093830,-14.130580,-2.165555,0.315651,0.547074,-0.482137,-8.938272,2.569218,-10.887630,1.396850,0.379309,-0.809167,17.301941,3.866396,2.257972,-0.272431,0.732585,0.685368,-10.766960,1.345541,-9.629479,-0.288979,-0.305979,0.125451,-7.172310,0.557131,-10.384370,-0.143357,0.614143,0.116950,-9.713995,-0.222421,-11.153870,0.045512,0.072105,0.025953,-4.662947,-0.735499,-11.013330,0.013989,0.030723,0.018945
