timestamp_ms,left_arm_upper_arm_ax,left_arm_upper_arm_ay,left_arm_upper_arm_az,left_arm_upper_arm_gx,left_arm_upper_arm_gy,left_arm_upper_arm_gz,left_arm_forearm_ax,left_arm_forearm_ay,left_arm_forearm_az,left_arm_forearm_gx,left_arm_forearm_gy,left_arm_forearm_gz,right_arm_upper_arm_ax,right_arm_upper_arm_ay,right_arm_upper_arm_az,right_arm_upper_arm_gx,right_arm_upper_arm_gy,right_arm_upper_arm_gz,right_arm_forearm_ax,right_arm_forearm_ay,right_arm_forearm_az,right_arm_forearm_gx,right_arm_forearm_gy,right_arm_forearm_gz,left_leg_thigh_ax,left_leg_thigh_ay,left_leg_thigh_az,left_leg_thigh_gx,left_leg_thigh_gy,left_leg_thigh_gz,left_leg_shin_ax,left_leg_shin_ay,left_leg_shin_az,left_leg_shin_gx,left_leg_shin_gy,left_leg_shin_gz,right_leg_thigh_ax,right_leg_thigh_ay,right_leg_thigh_az,right_leg_thigh_gx,right_leg_thigh_gy,right_leg_thigh_gz,right_leg_shin_ax,right_leg_shin_ay,right_leg_shin_az,right_leg_shin_gx,right_leg_shin_gy,right_leg_shin_gz
1774680806297,-0.986172,4.725436,2.240733,0.102855,0.070053,-0.130007,-13.154460,-11.784260,-1.100136,0.200540,0.248103,-0.049402,-8.816169,4.072776,-6.877345,0.067202,-0.236485,0.064830,-1.408748,8.944498,-0.933499,-0.265770,0.109862,0.289671,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.795398,-0.038068,-11.649470,-0.014975,-0.011032,-0.024941,-5.096297,-0.158496,-8.710106,0.025181,0.025927,-0.021557
1774680806331,-0.828155,4.861905,2.204820,-0.005063,0.081511,-0.101496,-13.187980,-11.707650,-1.186327,0.133391,0.192679,0.003890,-8.749131,3.929124,-6.906075,0.056277,-0.233288,0.056304,-1.339317,8.994776,-1.038844,-0.231396,0.078686,0.263025,-10.280940,0.026336,-11.633430,-0.031309,0.063072,-0.008847,-7.797196,1.105403,-10.599850,-0.024248,0.040183,-0.009619,-9.809763,-0.102711,-11.510600,-0.003784,0.004423,-0.014282,-5.053202,-0.172861,-8.664616,0.021983,0.018466,-0.018626
1774680806393,-0.938288,4.701494,2.176090,-0.034907,0.099630,-0.091903,-13.089820,-11.848900,-1.001973,0.100083,0.166299,-0.003571,-8.686882,4.106295,-6.817490,0.185778,-0.209040,0.033121,-1.291433,9.033083,-0.957441,-0.223935,0.063764,0.231583,-10.216300,-0.095768,-11.765110,-0.039570,0.058009,-0.002451,-7.797196,1.031183,-10.630970,-0.022916,0.037518,-0.005089,-9.826522,0.009816,-11.654260,-0.005383,-0.008367,-0.019345,-5.029260,-0.208774,-8.638280,0.007861,0.021397,-0.013296
1774680806448,-1.053209,4.825993,2.334107,-0.039969,0.081244,-0.058062,-13.250230,-12.028470,-1.114501,0.100616,0.139387,0.050521,-8.746737,4.103901,-6.805519,0.205496,-0.196516,0.032588,-1.176510,9.155188,-1.007720,-0.295347,0.118922,0.223589,-10.268970,-0.095768,-11.772290,-0.023848,0.064138,0.002611,-7.804379,1.134133,-10.650130,-0.011458,0.032988,-0.003224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774680806493,-1.031662,4.732618,2.183273,-0.130567,0.058862,-0.010099,-13.123340,-11.942280,-1.109712,0.023875,0.105546,0.016947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.209120,-0.181959,-11.765110,0.034507,0.047883,0.007941,-7.756495,1.143710,-10.602240,-0.005596,0.026593,0.007967,-9.828917,-0.011732,-11.615950,-0.020304,0.008687,-0.009753,-5.014894,-0.151314,-8.717289,0.019585,0.010206,-0.013563
1774680806577,-1.376427,4.505169,2.358049,-0.341338,-0.037331,-0.043940,-13.190380,-13.225570,-1.329979,-0.351038,-0.058595,-0.264704,-8.768285,4.764701,-6.774394,-0.003144,-0.250608,0.137308,-0.982581,10.129630,-1.579934,-0.211944,0.109063,0.276082,-10.410230,-0.263362,-11.532870,0.057689,0.013510,-0.009912,-7.734947,1.031183,-10.348460,0.003730,0.039383,0.015428,-10.195230,-0.167355,-11.175420,-0.013110,-0.094701,-0.018546,-4.993347,-0.467348,-8.216901,-0.038237,0.048043,0.004823
1774680806618,-1.366850,4.124491,2.200032,-0.296040,-0.075436,-0.051934,-13.147280,-12.689270,-1.219846,-0.234061,-0.071918,-0.280692,-8.895177,4.621049,-6.561310,-0.203258,-0.269527,0.232968,-1.092714,9.801622,-1.321360,-0.735277,0.263611,0.303794,-10.285730,-0.234632,-11.461040,0.087000,0.002318,-0.020837,-7.825927,1.105403,-10.518450,0.027179,0.049775,0.021290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774680806658,-0.899981,4.634456,2.654930,-0.114312,-0.147913,-0.047937,-12.603800,-13.141770,-1.284489,-0.185831,-0.091903,-0.393938,-8.564777,4.331350,-6.657078,-0.278666,-0.322553,0.307578,-0.915543,10.302010,-1.412340,-0.611372,0.372328,0.464471,-10.110950,0.141258,-11.903970,-0.023315,-0.006742,-0.008580,-7.708611,1.170046,-11.002080,-0.026113,0.051907,0.020757,-9.946233,-0.100317,-11.544120,0.111328,-0.086707,-0.020944,-5.153758,-0.201592,-8.884883,0.046764,0.078686,0.032802
1774680806699,-0.885615,4.636850,2.463394,-0.267528,-0.214262,-0.136402,-12.548730,-12.713210,-1.114501,0.215728,-0.063391,-0.275895,-8.679699,4.549222,-6.688203,-0.341552,-0.317224,0.316637,-0.781468,10.392990,-1.450647,-0.745136,0.440809,0.530553,-10.087010,0.174777,-11.901580,-0.038237,0.013243,-0.015508,-7.730159,1.213142,-10.987710,-0.040769,0.043380,0.015428,-9.804975,0.237265,-11.491450,-0.014442,-0.073384,-0.004157,-4.947857,0.006704,-8.990228,0.008926,0.046711,0.032002
1774680806759,-0.859279,4.337575,2.779429,-0.434067,-0.236112,-0.232329,-12.417050,-12.808980,-1.191115,-0.185831,-0.162782,-0.494927,-8.797015,4.410359,-6.798336,-0.403371,-0.360923,0.378723,-1.135809,9.981187,-1.575145,-0.859448,0.534337,0.660054,-10.304880,0.126893,-11.822570,-0.072611,0.024968,-0.016574,-7.749312,1.227507,-10.832090,-0.065283,0.023129,0.005036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
