timestamp_ms,left_arm_upper_arm_ax,left_arm_upper_arm_ay,left_arm_upper_arm_az,left_arm_upper_arm_gx,left_arm_upper_arm_gy,left_arm_upper_arm_gz,left_arm_forearm_ax,left_arm_forearm_ay,left_arm_forearm_az,left_arm_forearm_gx,left_arm_forearm_gy,left_arm_forearm_gz,right_arm_upper_arm_ax,right_arm_upper_arm_ay,right_arm_upper_arm_az,right_arm_upper_arm_gx,right_arm_upper_arm_gy,right_arm_upper_arm_gz,right_arm_forearm_ax,right_arm_forearm_ay,right_arm_forearm_az,right_arm_forearm_gx,right_arm_forearm_gy,right_arm_forearm_gz,left_leg_thigh_ax,left_leg_thigh_ay,left_leg_thigh_az,left_leg_thigh_gx,left_leg_thigh_gy,left_leg_thigh_gz,left_leg_shin_ax,left_leg_shin_ay,left_leg_shin_az,left_leg_shin_gx,left_leg_shin_gy,left_leg_shin_gz,right_leg_thigh_ax,right_leg_thigh_ay,right_leg_thigh_az,right_leg_thigh_gx,right_leg_thigh_gy,right_leg_thigh_gz,right_leg_shin_ax,right_leg_shin_ay,right_leg_shin_az,right_leg_shin_gx,right_leg_shin_gy,right_leg_shin_gz
1774682705640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.350370,0.691924,-10.512940,-0.104320,0.719902,0.208320,-1.677617,8.695023,-13.750620,-0.333611,-0.814629,-0.055717,-7.322905,0.243490,-8.636604,-0.070186,-0.128781,0.018386,-1.003649,-2.154063,-5.924692,-0.138347,-1.173421,0.001759
1774682705697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.192360,-4.144363,-12.495340,-0.395031,1.068701,-0.105839,7.243178,9.250477,-12.790540,-0.237418,-1.062439,0.151324,-6.274245,-0.529837,-7.564002,0.112607,-0.467988,-0.062885,-1.343626,-1.591426,-5.749915,0.163022,-1.173154,-0.029950
1774682705750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.728660,1.747767,-11.631030,-0.553576,0.544569,0.238964,-0.351229,9.430042,-12.824060,-0.325617,0.875809,-0.066376,-7.066725,1.845211,-9.481757,0.130194,-0.133844,-0.045565,-1.111389,-1.780568,-5.587109,0.012204,-1.219785,0.028671
1774682705783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.323260,-2.944868,-11.963830,-0.166672,0.532579,0.334890,3.098815,8.299979,-13.099400,-0.222496,-0.562023,0.037545,-7.045178,1.517206,-9.876801,-0.212211,-0.218579,0.140426,-1.166455,-2.905843,-5.278257,-0.145275,-1.247497,0.116071
1774682705848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.565075,-1.082179,-13.759480,0.732905,0.772395,0.287460,1.710178,9.403707,-12.795330,-0.266196,-0.269447,-0.036798,-6.475358,1.069490,-10.317330,-0.231130,-0.238297,0.072478,-1.058716,-2.936967,-5.266286,-0.114899,-1.270680,0.137655
1774682705910,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.944130,-0.859518,-11.437100,0.408887,0.461167,0.323432,3.730885,9.291179,-9.563160,-0.281651,-0.143410,0.049802,-7.459375,-1.501883,-7.516118,0.169364,-0.338221,0.111648,-1.168850,1.312741,-3.932716,0.181141,-1.244833,0.126197
1774682705987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.633670,-2.370260,-11.389220,-0.032908,0.088652,-0.041089,2.378160,10.251250,-9.560766,-0.030910,-0.149006,-0.022409,-7.619786,-2.227326,-7.135439,0.382534,-0.456530,-0.079672,-1.968513,1.765245,-3.480211,0.372728,-1.133451,-0.018492
1774682706028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.159610,-0.258574,-12.394780,-0.053692,-0.105599,-0.288099,3.419638,9.439619,-10.568720,0.124172,0.062832,-0.097818,-7.303751,1.146104,-7.789056,0.639137,-0.430683,-0.351464,-1.549528,0.364637,-4.559997,0.452400,-1.021004,-0.240722
1774682706102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-12.122080,-0.672771,-11.362880,-0.832562,-0.757899,-0.495407,4.149870,9.544964,-10.183260,0.086600,0.739380,-0.212664,-6.164112,1.596214,-9.500911,0.312187,-0.149299,-0.470573,-1.271800,-2.000834,-5.318958,0.306645,-1.009013,-0.316664
1774682706171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-10.077430,-1.177947,-10.307040,-0.855211,-1.182107,-0.700317,3.434004,9.573694,-12.136930,0.237685,1.090578,-0.391726,-7.504864,3.284127,-9.790609,0.040396,-0.206855,-0.393299,-1.132936,-1.747049,-4.909550,0.080152,-1.096413,-0.242055
1774682706223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.172426,-0.138864,-13.110650,-0.499750,-0.731253,-0.594531,3.125152,8.496304,-15.282910,0.302168,0.637591,-0.511368,-6.164112,-0.364637,-8.916725,-0.484802,-0.558319,-0.664291,-1.075475,-1.069490,-4.852089,-0.194304,-1.129188,-0.261240
1774682706282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-6.526833,-0.095768,-14.422670,-0.228758,-0.231636,-0.140213,-1.605791,6.734171,-15.105740,-0.018119,0.299717,-0.201206,-6.077920,-1.513854,-8.406760,-0.494395,-0.549526,-0.603804,-1.235887,-0.782186,-4.457046,-0.162329,-1.100410,-0.339047
1774682706363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-15.402140,-2.839523,-9.737218,1.057989,-0.210319,-0.155667,4.200148,14.424350,-11.641330,-0.513207,-1.073631,0.242188,-6.856036,1.433408,-8.287050,0.009486,-0.634261,-0.171602,-1.355597,-2.000834,-5.943845,-0.080259,-1.047118,-0.458955
1774682706412,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.274601,0.368707,-8.712500,0.752357,0.141945,-0.149272,2.031001,7.737342,-12.268610,-0.159078,-0.178050,-0.089824,-7.332482,0.506853,-8.600691,0.043060,-0.481844,-0.405023,-1.425028,-2.024776,-4.890397,0.127316,-1.066836,-0.484269
1774682706479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-11.042300,0.047884,-11.616670,-0.319888,0.446245,-0.219885,3.773980,9.679039,-12.194390,-0.148153,-0.713373,0.030084,-6.331706,-1.094869,-9.565555,0.011884,-0.310509,-0.717850,-1.097024,-2.510799,-4.212837,0.194198,-1.010079,-0.566606
