timestamp_ms,left_arm_upper_arm_ax,left_arm_upper_arm_ay,left_arm_upper_arm_az,left_arm_upper_arm_gx,left_arm_upper_arm_gy,left_arm_upper_arm_gz,left_arm_forearm_ax,left_arm_forearm_ay,left_arm_forearm_az,left_arm_forearm_gx,left_arm_forearm_gy,left_arm_forearm_gz,right_arm_upper_arm_ax,right_arm_upper_arm_ay,right_arm_upper_arm_az,right_arm_upper_arm_gx,right_arm_upper_arm_gy,right_arm_upper_arm_gz,right_arm_forearm_ax,right_arm_forearm_ay,right_arm_forearm_az,right_arm_forearm_gx,right_arm_forearm_gy,right_arm_forearm_gz,left_leg_thigh_ax,left_leg_thigh_ay,left_leg_thigh_az,left_leg_thigh_gx,left_leg_thigh_gy,left_leg_thigh_gz,left_leg_shin_ax,left_leg_shin_ay,left_leg_shin_az,left_leg_shin_gx,left_leg_shin_gy,left_leg_shin_gz,right_leg_thigh_ax,right_leg_thigh_ay,right_leg_thigh_az,right_leg_thigh_gx,right_leg_thigh_gy,right_leg_thigh_gz,right_leg_shin_ax,right_leg_shin_ay,right_leg_shin_az,right_leg_shin_gx,right_leg_shin_gy,right_leg_shin_gz
1774687030842,-0.004549,4.287297,0.873644,-0.119109,-0.004024,0.575319,-12.460140,-10.919950,-0.319626,0.147514,-0.076715,0.493648,-8.215224,6.380787,-8.907628,0.255058,-0.515205,0.087746,-0.297839,9.926121,-2.331713,-0.519708,0.002745,0.181754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.709388,8.521203,-6.121974,-1.296420,1.550572,1.474390,-1.084094,-1.496137,-8.525752,-2.451695,1.892976,-0.427113
1774687030882,-0.741963,5.051047,0.902375,-0.169737,0.067122,0.402385,-13.674000,-10.443510,-0.750582,-0.269234,0.005622,0.409180,-8.107485,5.935465,-8.948329,-0.030057,-0.319888,-0.007381,-0.326569,8.738597,-2.587893,-0.243387,-0.056943,0.103947,-9.397481,-0.189142,-12.727580,0.031576,0.040422,0.045512,2.385343,-9.725965,-9.544006,-0.023982,0.060700,-0.066909,-8.062953,7.982508,-7.015011,-1.201559,1.359785,0.851401,-0.916500,-5.539944,-7.891289,-1.768751,1.286507,0.292602
1774687030935,-0.574369,4.967250,1.290235,-1.234787,0.488133,-0.064191,-13.183190,-10.884040,-0.365116,-1.318563,0.182553,-0.064058,-8.239166,5.403953,-9.211691,0.033361,-0.184525,-0.034294,-0.647392,9.349118,-2.693238,0.087826,-0.055611,0.059981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.683051,6.936242,-6.394913,-1.183440,1.250535,0.530047,-1.359428,-5.530367,-6.612785,-0.822010,-0.051401,0.848443
1774687030967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.318174,5.430289,-9.125500,0.137548,-0.117110,-0.026300,-0.668940,9.681912,-2.578316,0.054785,-0.038024,0.025607,-9.735064,0.033519,-12.344500,0.090997,0.069467,-0.027765,2.658282,-9.769061,-9.503304,-0.123639,0.145968,0.033548,-7.964790,4.297832,-6.270414,-0.514619,1.123166,0.304886,0.608606,-3.583881,-7.508217,-0.180102,-0.977624,1.366713
1774687031009,-1.084334,4.342363,1.493742,-0.249409,0.569670,-0.173174,-13.587810,-11.504140,-0.070629,-0.698505,0.438624,-0.118682,-8.646180,5.590701,-9.259575,0.224948,-0.048363,-0.004450,-0.719219,9.526289,-2.700420,-0.057396,-0.011644,-0.004503,-10.340800,-0.627281,-12.978970,0.233821,0.057476,-0.012044,2.550543,-10.223960,-9.819340,-0.144423,0.324498,0.039410,-8.625590,6.519651,-6.342240,0.867522,0.828192,-0.161689,-1.321121,-3.761051,-6.823475,1.368578,-0.212610,0.577984
1774687031048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.883206,5.772660,-9.419987,0.155667,-0.067282,-0.002585,-1.154963,9.191101,-2.489730,-0.094967,0.058169,-0.013563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.705376,9.768582,-6.191406,1.450009,0.672844,-0.544862,-2.846227,0.503022,-5.540183,0.292869,-0.460421,0.818866
1774687031091,-1.158554,4.699100,1.637395,-0.051161,0.591254,-0.186231,-13.726680,-11.506530,-0.068235,-0.406728,0.520694,-0.083243,-9.108261,5.743929,-9.513361,0.169257,-0.065949,-0.029764,-1.317768,10.002740,-2.741122,-0.136802,0.068827,0.003491,-10.623310,-1.551443,-12.777850,0.369450,0.142211,-0.033095,3.189795,-10.262270,-9.378806,-0.152683,0.374593,0.038077,-8.414901,12.390230,-5.073313,1.153436,0.345362,-0.611478,-3.542940,0.866940,-6.184223,-0.430577,-0.250448,0.054651
1774687031131,-1.278264,4.763743,1.472195,0.108983,0.648010,-0.228598,-14.097780,-11.176130,0.243011,0.066509,0.669114,-0.105093,-9.110655,5.808573,-9.324219,0.124225,-0.061686,-0.044419,-1.322557,9.722613,-2.786611,-0.239123,0.100536,0.022143,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774687031174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.505698,5.296214,-9.771935,-0.179809,-0.076874,-0.043886,-2.256295,9.025901,-2.647748,-0.264437,0.184472,0.112740,-9.770976,0.081403,-12.902350,0.280452,0.115298,0.169950,1.872984,-10.288600,-10.367610,-0.138294,0.333291,0.098032,-8.807549,12.201090,-6.141128,0.451308,0.333904,-0.337821,-2.841439,2.097560,-7.012617,-0.142531,0.012817,0.338700
1774687031216,-1.110670,4.442920,1.488954,0.785531,0.224601,-0.067655,-14.291710,-8.901642,1.985990,0.521627,0.200140,-0.051267,-9.101078,3.960249,-9.554062,0.478620,-0.057956,-0.077727,-1.593102,8.664376,-1.084334,0.062246,-0.081724,0.445818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-8.455602,9.531556,-5.161899,0.235473,-0.634687,0.526850,-0.952413,0.371341,-5.145140,1.404284,0.800480,-0.078580
