timestamp_ms,left_arm_upper_arm_ax,left_arm_upper_arm_ay,left_arm_upper_arm_az,left_arm_upper_arm_gx,left_arm_upper_arm_gy,left_arm_upper_arm_gz,left_arm_forearm_ax,left_arm_forearm_ay,left_arm_forearm_az,left_arm_forearm_gx,left_arm_forearm_gy,left_arm_forearm_gz,right_arm_upper_arm_ax,right_arm_upper_arm_ay,right_arm_upper_arm_az,right_arm_upper_arm_gx,right_arm_upper_arm_gy,right_arm_upper_arm_gz,right_arm_forearm_ax,right_arm_forearm_ay,right_arm_forearm_az,right_arm_forearm_gx,right_arm_forearm_gy,right_arm_forearm_gz,left_leg_thigh_ax,left_leg_thigh_ay,left_leg_thigh_az,left_leg_thigh_gx,left_leg_thigh_gy,left_leg_thigh_gz,left_leg_shin_ax,left_leg_shin_ay,left_leg_shin_az,left_leg_shin_gx,left_leg_shin_gy,left_leg_shin_gz,right_leg_thigh_ax,right_leg_thigh_ay,right_leg_thigh_az,right_leg_thigh_gx,right_leg_thigh_gy,right_leg_thigh_gz,right_leg_shin_ax,right_leg_shin_ay,right_leg_shin_az,right_leg_shin_gx,right_leg_shin_gy,right_leg_shin_gz
1774682199992,-0.346920,6.523481,0.076375,0.109250,-0.001359,-0.005036,-12.900680,-9.732430,-2.725799,0.218659,0.117270,0.121400,-2.821088,6.000109,0.824802,-0.481178,-0.076608,-0.543237,1.497812,11.427290,2.432748,-0.152523,0.063498,0.065310,-10.264180,-1.247379,-11.686100,0.008394,-0.030723,0.004210,1.899320,9.377370,-11.990880,-0.008527,-0.023768,0.027419,-6.674077,0.114203,-9.376412,0.143783,-0.526610,-0.221430,-1.137725,-1.785356,-4.306211,0.055104,-1.054845,-0.009433
1774682200026,-0.457053,6.370253,0.085952,-0.049828,0.025554,-0.021557,-12.994050,-9.617508,-2.778471,0.090757,0.137255,0.024141,-5.306269,4.233188,-1.930924,-0.132379,-0.052093,-0.136082,0.896868,11.271660,2.183751,-0.102162,0.093342,0.082896,-10.110950,-1.065420,-11.733980,-0.024914,-0.008074,0.003144,1.892138,9.264842,-12.115380,-0.007994,0.031656,0.010365,-6.717172,0.375171,-9.314163,0.041195,-0.475715,-0.195317,-1.104206,-1.572272,-4.382826,-0.024301,-1.067102,-0.005169
1774682200123,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.778769,4.451060,-0.333991,1.116265,-0.345202,0.568444,0.949540,11.010690,2.219664,-0.079779,0.098671,0.185751,-10.132500,-1.185130,-11.824960,-0.038237,0.004450,0.012204,1.884955,9.322304,-12.220720,-0.016254,0.032722,0.018093,-6.705201,0.308134,-9.242337,0.019345,-0.477581,-0.190254,-1.180820,-1.677617,-4.322970,-0.012577,-1.065237,-0.002505
1774682200205,-0.469024,6.291244,0.083558,-0.013856,0.037278,0.021877,-12.982080,-9.739613,-2.783260,0.094221,0.035466,0.098751,-4.815458,7.795760,0.913388,0.859128,-0.377711,0.100003,1.165019,11.616430,2.289096,0.024408,0.076821,0.275549,-10.285730,-1.118092,-11.619060,0.010259,0.009513,0.018333,2.095645,9.336669,-12.057920,-0.048763,-0.014176,0.028485,-6.777028,0.265038,-9.132204,-0.011032,-0.454665,-0.201446,-1.238281,-1.368765,-4.356490,-0.041089,-1.071099,-0.026753
1774682200245,-0.394804,6.573760,0.133836,0.011458,0.043140,0.035466,-12.917440,-9.739613,-2.716222,0.120334,0.035466,0.094221,-5.339788,7.374381,-1.100136,0.661946,-0.109383,-0.024435,0.961511,11.695440,2.375288,-0.034747,0.083749,0.241975,-10.187570,-1.156399,-11.592720,-0.018786,0.001785,0.004210,2.002271,9.274419,-11.978910,-0.047164,0.010605,0.024221,-6.717172,0.253067,-9.093897,-0.002505,-0.447204,-0.198781,-1.161667,-1.442985,-4.186501,0.001812,-1.068968,-0.031016
1774682200300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.679054,9.742246,5.452794,0.428259,-0.264997,-0.280772,1.224874,11.317150,2.332192,-0.084575,0.093875,0.216927,-10.146870,-1.084573,-11.573570,-0.078473,-0.017400,-0.007248,2.136346,9.252872,-12.038760,-0.048230,0.038850,0.014895,-6.707595,0.312922,-9.151358,-0.001972,-0.449069,-0.205975,-1.135331,-1.407072,-4.193684,0.014336,-1.070566,-0.032082
1774682200332,-0.548033,6.365464,0.124259,-0.110315,0.053532,0.038930,-12.946170,-9.885658,-2.742558,0.069707,0.058915,0.051587,-4.185783,7.020039,2.567781,0.817294,-0.461113,-0.305286,1.038126,11.700220,2.281914,-0.102162,0.115458,0.154308,-10.216300,-1.244985,-11.650190,-0.084868,-0.005676,-0.009646,1.940022,9.343851,-12.026790,-0.050894,0.055637,0.014096,-6.841671,0.375171,-9.218395,-0.004903,-0.460261,-0.225427,-1.204762,-1.280180,-4.303817,-0.032029,-1.076162,-0.034747
1774682200389,-0.447476,6.370253,0.200874,-0.081005,0.045272,0.044526,-12.977290,-9.840169,-2.728193,0.053186,0.025074,0.028671,-3.632722,6.026445,2.483984,1.713140,-0.479766,0.069627,0.786735,11.281240,2.121502,-0.188229,0.161290,0.138854,-10.089410,-1.254562,-11.578360,-0.043034,0.005249,-0.009113,1.983117,9.298361,-11.990880,-0.046631,0.014602,0.007434,-6.856036,0.332076,-9.127416,-0.074716,-0.546062,-0.218499,-1.173638,-1.622550,-4.399585,-0.048017,-1.080425,-0.029684
1774682200446,-0.500149,6.382224,0.258334,-0.100723,0.044206,0.052253,-12.977290,-9.861716,-2.788048,0.042527,0.010952,0.022276,-6.812222,4.913141,-8.036139,0.072798,0.123505,0.006742,0.437181,11.647550,2.059253,0.002825,0.058702,0.257962,-10.142080,-1.223437,-11.523290,-0.058222,0.028964,-0.006715,1.990300,9.295967,-11.952570,-0.053293,0.042847,0.006635,-6.729143,0.107021,-9.084320,0.009753,-0.538867,-0.236619,-1.164061,-1.363977,-4.241568,0.026326,-1.073497,-0.025154
1774682200486,-0.502542,6.360676,0.212845,-0.112181,0.049535,0.059714,-12.941380,-9.911995,-2.814384,0.068108,0.003491,0.044393,-3.711731,7.937018,-0.053869,0.333398,-0.172801,0.105333,0.781946,11.652340,2.253183,-0.143197,0.103734,0.206535,-10.194750,-1.261744,-11.516110,-0.063551,0.028432,-0.004050,2.064520,9.372581,-11.921450,-0.049029,0.018066,0.004770,-6.800970,0.171664,-8.981369,-0.035013,-0.532206,-0.237152,-1.238281,-1.402284,-4.308605,-0.015242,-1.078827,-0.037944
