timestamp_ms,left_arm_upper_arm_ax,left_arm_upper_arm_ay,left_arm_upper_arm_az,left_arm_upper_arm_gx,left_arm_upper_arm_gy,left_arm_upper_arm_gz,left_arm_forearm_ax,left_arm_forearm_ay,left_arm_forearm_az,left_arm_forearm_gx,left_arm_forearm_gy,left_arm_forearm_gz,right_arm_upper_arm_ax,right_arm_upper_arm_ay,right_arm_upper_arm_az,right_arm_upper_arm_gx,right_arm_upper_arm_gy,right_arm_upper_arm_gz,right_arm_forearm_ax,right_arm_forearm_ay,right_arm_forearm_az,right_arm_forearm_gx,right_arm_forearm_gy,right_arm_forearm_gz,left_leg_thigh_ax,left_leg_thigh_ay,left_leg_thigh_az,left_leg_thigh_gx,left_leg_thigh_gy,left_leg_thigh_gz,left_leg_shin_ax,left_leg_shin_ay,left_leg_shin_az,left_leg_shin_gx,left_leg_shin_gy,left_leg_shin_gz,right_leg_thigh_ax,right_leg_thigh_ay,right_leg_thigh_az,right_leg_thigh_gx,right_leg_thigh_gy,right_leg_thigh_gz,right_leg_shin_ax,right_leg_shin_ay,right_leg_shin_az,right_leg_shin_gx,right_leg_shin_gy,right_leg_shin_gz
1774679816449,18.509809,4.363912,3.004484,-0.092196,0.046604,0.021344,-12.867160,-12.002130,-1.382651,0.078500,0.076501,0.066775,-8.854476,4.443878,-9.297882,0.168724,-0.147221,-0.007914,17.385731,6.758592,0.646674,-0.149858,0.060034,0.187616,-9.883504,-0.203507,-13.259090,-0.037971,0.038024,-0.000320,-7.691852,0.334470,-11.739490,-0.039703,0.020464,0.004503,-9.769061,-1.038844,-11.412440,-0.036825,0.001226,-0.002292,-4.856877,0.085712,-11.042060,0.015055,-0.006315,-0.003704
1774679816497,18.473900,4.351940,2.966177,-0.118842,0.048203,0.005889,-12.869550,-11.892000,-1.425747,0.100350,0.078100,0.061979,-8.677305,4.194881,-9.338584,0.163661,-0.164008,0.020598,17.337851,6.899850,0.567665,-0.168511,0.075755,0.183086,-9.828437,-0.158017,-13.287820,-0.033708,0.039090,-0.000053,-7.682275,0.344047,-11.794560,-0.034374,0.016467,0.005836,-9.862435,-1.079545,-11.508210,-0.029098,0.013483,-0.003091,-4.830542,0.052194,-11.080370,0.012923,-0.011111,-0.006901
1774679816528,18.490660,4.067030,2.891956,-0.090597,0.044206,-0.011698,-12.934200,-11.877630,-1.389834,0.076635,0.075968,0.055051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.842802,-0.234632,-13.127410,-0.029178,0.038557,0.001279,-7.639179,0.329682,-11.684420,-0.037571,0.016467,0.005303,-9.881589,-1.137006,-11.374130,-0.054678,0.013483,-0.000959,-4.844907,0.073741,-10.982200,0.002265,-0.012710,-0.005836
1774679816575,18.421230,4.256172,3.014060,-0.056757,0.044739,-0.012497,-12.881520,-11.738770,-1.346738,0.062779,0.075968,0.025740,-8.751525,4.453454,-9.295488,0.214822,-0.177597,0.019265,17.373760,6.926186,0.541329,-0.162649,0.084282,0.180155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.826522,-1.103488,-11.407650,-0.033095,0.010818,-0.002825,-4.847301,0.112049,-10.893620,0.010259,-0.005782,-0.003171
1774679816638,18.490660,4.339970,2.978148,-0.044233,0.042074,0.007488,-12.972500,-11.889610,-1.411382,0.047324,0.076768,0.042794,-8.684487,4.357687,-9.302670,0.160197,-0.175466,0.029391,17.297150,6.880696,0.613155,-0.173574,0.081617,0.170030,-9.907446,-0.181959,-13.160930,-0.033175,0.048949,0.005542,-7.708611,0.262644,-11.641330,-0.029044,0.025527,0.009300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774679816676,18.567270,4.435738,2.951811,-0.062086,0.031416,0.005356,-12.931800,-11.990160,-1.389834,0.037731,0.084229,0.039863,-8.835322,4.307408,-9.242816,0.182580,-0.166406,0.018199,17.376160,6.880696,0.682587,-0.181834,0.080818,0.174560,-9.828437,-0.167594,-13.302180,-0.035306,0.035093,0.002345,-7.675093,0.312922,-11.842440,-0.040769,0.034054,0.009832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774679816715,18.516991,4.289691,2.997301,-0.067948,0.035413,0.004557,-12.977290,-11.944670,-1.361104,0.057982,0.085828,0.043860,-8.792227,4.391205,-9.209297,0.198301,-0.168271,0.015268,17.318701,6.883090,0.687375,-0.172774,0.078953,0.175092,-9.845197,-0.213084,-13.254300,-0.040636,0.039623,0.003677,-7.677486,0.344047,-11.765830,-0.041302,0.023395,0.009033,-9.903137,-1.077151,-11.374130,-0.038957,-0.002505,-0.004956,-4.782658,0.114443,-11.044450,0.012124,0.000346,-0.001039
1774679816770,18.528959,4.349546,3.006878,-0.067681,0.038877,0.005089,-12.953350,-11.990160,-1.382651,0.053452,0.085828,0.041994,-8.729978,4.398388,-9.230844,0.174053,-0.165073,0.012337,17.287571,6.804082,0.641886,-0.157053,0.072025,0.173494,-9.847590,-0.160412,-13.230360,-0.039836,0.036159,0.004210,-7.663121,0.300951,-11.792160,-0.040502,0.021797,0.007701,-9.833705,-1.031662,-11.515390,-0.036292,0.006555,-0.004956,-4.816176,0.068953,-11.111490,0.014522,-0.005516,-0.001039
1774679816835,18.519390,4.256172,2.942235,-0.099124,0.046338,0.002158,-12.936590,-11.824960,-1.387440,0.092622,0.082630,0.053985,-8.753920,4.252342,-9.264363,0.164994,-0.164008,0.020065,17.335461,6.930974,0.596396,-0.159451,0.069893,0.178290,-9.826043,-0.124498,-13.316550,-0.032908,0.036425,0.001279,-7.663121,0.346441,-11.739490,-0.032508,0.020464,0.007701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774679816882,18.516991,4.225048,2.949417,-0.088199,0.047404,-0.002638,-12.931800,-11.901580,-1.428141,0.065976,0.076235,0.045458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-9.873927,-0.117316,-13.177690,-0.027579,0.039889,0.004210,-7.696640,0.336864,-11.751460,-0.027179,0.019132,0.008500,-9.864829,-1.139401,-11.194570,-0.034960,0.000693,-0.001226,-4.832935,0.061770,-10.907980,0.015322,-0.009246,-0.000773
